   5.1901181704856487E-005   1.0918463646734521E-003
   1.0374358105272183E-004   2.1585712540642408E-003
   1.5558078894864044E-004   3.2502900150296844E-003
   2.0741311044355552E-004   4.2265509150627859E-003
   2.5931256527649314E-004   4.9693739246895316E-003
   3.1121374698134962E-004   5.3584859218458666E-003
   3.6311492868620611E-004   5.4199348272249096E-003
   4.1501611038514236E-004   6.0345212794800521E-003
   4.6691729206612532E-004   6.6810195726961126E-003
   5.1881847371884984E-004   7.2470758414644142E-003
   5.7071945447908763E-004   7.7631019118565821E-003
   6.2261941406936661E-004   8.0062435907799819E-003
   6.7451759200387335E-004   8.0425284073705004E-003
   7.2641620778736210E-004   8.0806991300398871E-003
   7.7831130766005375E-004   8.0576543689947263E-003
   8.3020412020472223E-004   7.6991050982395063E-003
   8.8209939879878079E-004   7.5365829167604263E-003
   9.3400058049133245E-004   7.3468784704024551E-003
   9.8590175547072674E-004   6.9752103496718027E-003
   1.0378028866499371E-003   6.5731643047137502E-003
   1.0897040683497360E-003   6.2245455046177631E-003
   1.1416052500493553E-003   5.8486232035933703E-003
   1.1935064317488029E-003   5.5546418124783597E-003
   1.2454074275364011E-003   5.3691966040909410E-003
   1.2973085055397304E-003   5.3409910076875821E-003
   1.3492095991482302E-003   5.3905782557205732E-003
   1.4011107775096976E-003   5.5528577603966333E-003
   1.4530119592135111E-003   5.6732729598129982E-003
   1.5049131409173031E-003   5.7761822796033174E-003
   1.5568142713005982E-003   5.7625088961317204E-003
   1.6087153324047358E-003   5.8021525151778445E-003
   1.6606164342743512E-003   5.8815146902119935E-003
   1.7125175471645042E-003   5.9014783141763697E-003
   1.7644185663450360E-003   5.8760318773839705E-003
   1.8163196716080665E-003   5.8240431995202728E-003
   1.8682207782199742E-003   5.9149424270559005E-003
   1.9201216751730771E-003   5.9412156550231491E-003
   1.9720224615646393E-003   5.9368546599145571E-003
   2.0239233730347255E-003   5.8897179686412410E-003
   2.0758243033641628E-003   5.8044026145754818E-003
   2.1277251231149592E-003   5.7425137154547669E-003
   2.1796261431935122E-003   5.6512883566567536E-003
   2.2315271355744007E-003   5.5709085028971981E-003
   2.2834279899048150E-003   5.5783532852589131E-003
   2.3353289887764234E-003   5.7241717327412263E-003
   2.3872300334548575E-003   5.8142793646268343E-003
   2.4391310608109971E-003   5.7946550066452183E-003
   2.4910318513973271E-003   5.7385132197990876E-003
   2.5429328204630086E-003   5.6407303585262634E-003
   2.5948337743260221E-003   5.6285961453174374E-003
   2.6467349285924351E-003   5.7785947247311628E-003
   2.6986357118908245E-003   5.9139216103876596E-003
   2.7505366044755864E-003   6.0595709020533472E-003
   2.8024375293255314E-003   6.1470281428041614E-003
   2.8543386824541094E-003   6.1915731133801114E-003
   2.9062398416848925E-003   6.2339079766986251E-003
   2.9581410031226077E-003   6.2075221700874606E-003
   3.0100420463923345E-003   6.1232518950453223E-003
   3.0619425170688697E-003   6.0263475668433601E-003
   3.1138432475952228E-003   5.9395181884388040E-003
   3.1657439292476597E-003   6.0448340883046316E-003
   3.2176447368178233E-003   6.2248898429369554E-003
   3.2695457188308217E-003   6.3469504254176686E-003
   3.3214467086330642E-003   6.4800028092858522E-003
   3.3733478726458133E-003   6.5321071349682732E-003
   3.4252490401565738E-003   6.5068578065208150E-003
   3.4771502088560171E-003   6.4519824601928684E-003
   3.5290511614837088E-003   6.3449095036180580E-003
   3.5809516023224942E-003   6.2003318533858306E-003
   3.6328520752858498E-003   6.0606409755437655E-003
   3.6847526416887693E-003   5.9633753054127167E-003
   3.7366536728126159E-003   6.0274458229852852E-003
   3.7885543847550034E-003   6.1941868438674975E-003
   3.8404552107116699E-003   6.3239213439935556E-003
   3.8923560747924323E-003   6.4357918764610302E-003
   3.9442572490879573E-003   6.4372259772792840E-003
   3.9961584191951609E-003   6.4061339732276804E-003
   4.0480595890278739E-003   6.3414346833512922E-003
   4.0999597938123616E-003   6.2417672243155120E-003
   4.1518598119044819E-003   6.0999087257300206E-003
   4.2037603939720780E-003   5.9903563393598220E-003
   4.2556608654038394E-003   5.9529799803391464E-003
   4.3075615892184498E-003   6.0384949824406654E-003
   4.3594626236058255E-003   6.2291438649372073E-003
   4.4113636111715133E-003   6.3724142671320056E-003
   4.4632646080659524E-003   6.4839910414145815E-003
   4.5151657794094821E-003   6.4868989501914807E-003
   4.5670669476603172E-003   6.4699216941065483E-003
   4.6189679274172236E-003   6.4249098169989003E-003
   4.6708684171137254E-003   6.3392326420214345E-003
   4.7227684849808467E-003   6.2316033433662639E-003
   4.7746687902638901E-003   6.1536419430674389E-003
   4.8265688224067285E-003   6.1212096118387713E-003
   4.8784694330329982E-003   6.3030203656626515E-003
   4.9303702308506189E-003   6.4965812304823515E-003
   4.9822710613446810E-003   6.5909458118452637E-003
   5.0341722079945859E-003   6.6631164375048598E-003
   5.0860733614754017E-003   6.6635913413761539E-003
   5.1379745172983257E-003   6.6110053115275152E-003
