   5.1901181704856487E-005   8.6933132710874557E-004   5.0495398229473507E-004
   1.0370150266675410E-004   1.4636870704534074E-003   9.6741639658490231E-004
   1.5548341697249520E-004   2.0203457716445952E-003   1.2949673335313802E-003
   2.0724875162100674E-004   2.3685880384246068E-003   1.5195707651190621E-003
   2.5913074056132168E-004   2.6083566655894404E-003   1.7110698534956526E-003
   3.1102513477570138E-004   2.8413141247224149E-003   1.7805747818424567E-003
   3.6291423237941648E-004   3.0548971362534781E-003   1.8885016483316387E-003
   4.1479939498041717E-004   3.6260540024875120E-003   1.9279758033117374E-003
   4.6668329966122093E-004   4.4173301242686029E-003   1.8993687106817079E-003
   5.1856631001297648E-004   4.8197041633441708E-003   2.0697329459875755E-003
   5.7045421170804755E-004   4.7297993520329408E-003   2.0979953496261961E-003
   6.2233842941135831E-004   4.3762505358202353E-003   2.0084558779957656E-003
   6.7421954104536573E-004   3.7753617660432051E-003   1.9947958432519021E-003
   7.2610112699609923E-004   3.0618848204432463E-003   1.7656833676277762E-003
   7.7798639894194192E-004   3.0457368807906959E-003   1.8574933192868446E-003
   8.2987473067679530E-004   3.6508788867142339E-003   1.9719085718601231E-003
   8.8176517048689095E-004   4.0665858457823185E-003   2.0416727493740325E-003
   9.3365606046635235E-004   4.0190148891766069E-003   2.0163384964629405E-003
   9.8554793390816307E-004   3.6759352350926814E-003   2.1651272503608308E-003
   1.0374403367538543E-003   3.0955981583000915E-003   2.0563625388605100E-003
   1.0893332479524470E-003   2.5531184210668837E-003   1.8972465899724249E-003
   1.1412260993878974E-003   2.5227600499964061E-003   1.9307640950262392E-003
   1.1931195633280555E-003   2.7042764192256917E-003   1.9141694297138627E-003
   1.2450131320915856E-003   2.7561670356931840E-003   1.8777281811521401E-003
   1.2969071340482193E-003   2.7096833609347483E-003   1.8267476820562610E-003
   1.3488013295414967E-003   2.7217972598272662E-003   2.0214716247067611E-003
   1.4006958907173610E-003   2.4887229230252574E-003   2.0912797452211519E-003
   1.4525905676169004E-003   2.4367423660042247E-003   2.0580379448157725E-003
   1.5044856331904134E-003   2.5427616756693158E-003   2.1109024414690167E-003
   1.5563780357485183E-003   2.4526236441251969E-003   2.1091740065614377E-003
   1.6082692906888205E-003   2.5058790105416508E-003   1.9488346320182029E-003
   1.6601592166814597E-003   2.4000306440464247E-003   1.8083634877839147E-003
   1.7120465797306735E-003   2.1025737291957610E-003   1.8695811708207496E-003
   1.7639326631222589E-003   1.9649230490962916E-003   1.8460447501789474E-003
   1.8158234093159607E-003   1.9359332351981283E-003   1.7868798323967250E-003
