# Athena++ data at time=8.000000e-02  cycle=1634  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0019 -4.65820e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0020 -4.63867e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0021 -4.61914e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0022 -4.59961e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0023 -4.58008e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0024 -4.56055e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0025 -4.54102e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0026 -4.52148e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0027 -4.50195e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0028 -4.48242e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0029 -4.46289e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0030 -4.44336e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0031 -4.42383e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0032 -4.40430e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0033 -4.38477e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0034 -4.36523e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0035 -4.34570e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0036 -4.32617e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0037 -4.30664e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0038 -4.28711e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0039 -4.26758e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0040 -4.24805e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0041 -4.22852e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0042 -4.20898e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0043 -4.18945e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0044 -4.16992e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0045 -4.15039e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0046 -4.13086e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0047 -4.11133e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0048 -4.09180e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0049 -4.07227e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0050 -4.05273e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0051 -4.03320e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0052 -4.01367e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0053 -3.99414e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0054 -3.97461e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0055 -3.95508e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0056 -3.93555e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0057 -3.91602e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0058 -3.89648e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0059 -3.87695e-01  1.00000e+00  2.00000e+01  1.00000e+01  0.00000e+00  0.00000e+00  1.41047e+00  1.41047e+00  0.00000e+00
0060 -3.85742e-01  1.09364e+00  2.44210e+01  9.30728e+00  1.97415e-02  0.00000e+00  1.41047e+00  1.54537e+00  0.00000e+00
0061 -3.83789e-01  2.24636e+00  1.12438e+02  2.76433e+00  1.75429e-01  0.00000e+00  1.41047e+00  3.20857e+00  0.00000e+00
0062 -3.81836e-01  2.61225e+00  1.44627e+02  4.52914e-01  2.40225e-01  0.00000e+00  1.41047e+00  3.74215e+00  0.00000e+00
0063 -3.79883e-01  2.70158e+00  1.52931e+02  7.91316e-01  2.26727e-01  0.00000e+00  1.41047e+00  3.86966e+00  0.00000e+00
0064 -3.77930e-01  2.70732e+00  1.53566e+02  8.50658e-01  2.31075e-01  0.00000e+00  1.41047e+00  3.88041e+00  0.00000e+00
0065 -3.75977e-01  2.70784e+00  1.53556e+02  8.03782e-01  2.28181e-01  0.00000e+00  1.41047e+00  3.87706e+00  0.00000e+00
0066 -3.74023e-01  2.67530e+00  1.50559e+02  7.07648e-01  2.32682e-01  0.00000e+00  1.41047e+00  3.83499e+00  0.00000e+00
0067 -3.72070e-01  2.65698e+00  1.48812e+02  6.42001e-01  2.31959e-01  0.00000e+00  1.41047e+00  3.80372e+00  0.00000e+00
0068 -3.70117e-01  2.66136e+00  1.49249e+02  6.45255e-01  2.34078e-01  0.00000e+00  1.41047e+00  3.81434e+00  0.00000e+00
0069 -3.68164e-01  2.67729e+00  1.50723e+02  7.12659e-01  2.30615e-01  0.00000e+00  1.41047e+00  3.83313e+00  0.00000e+00
0070 -3.66211e-01  2.69330e+00  1.52247e+02  7.73598e-01  2.31195e-01  0.00000e+00  1.41047e+00  3.85996e+00  0.00000e+00
0071 -3.64258e-01  2.69375e+00  1.52294e+02  7.69967e-01  2.29491e-01  0.00000e+00  1.41047e+00  3.85772e+00  0.00000e+00
0072 -3.62305e-01  2.68503e+00  1.51473e+02  7.41869e-01  2.31750e-01  0.00000e+00  1.41047e+00  3.84791e+00  0.00000e+00
0073 -3.60352e-01  2.67178e+00  1.50225e+02  6.91248e-01  2.31192e-01  0.00000e+00  1.41047e+00  3.82582e+00  0.00000e+00
0074 -3.58398e-01  2.67046e+00  1.50108e+02  6.85752e-01  2.32960e-01  0.00000e+00  1.41047e+00  3.82674e+00  0.00000e+00
0075 -3.56445e-01  2.67397e+00  1.50434e+02  6.99853e-01  2.31108e-01  0.00000e+00  1.41047e+00  3.82927e+00  0.00000e+00
0076 -3.54492e-01  2.68355e+00  1.51331e+02  7.35141e-01  2.31679e-01  0.00000e+00  1.41047e+00  3.84524e+00  0.00000e+00
0077 -3.52539e-01  2.68621e+00  1.51585e+02  7.44626e-01  2.30349e-01  0.00000e+00  1.41047e+00  3.84716e+00  0.00000e+00
0078 -3.50586e-01  2.68452e+00  1.51432e+02  7.39286e-01  2.31588e-01  0.00000e+00  1.41047e+00  3.84673e+00  0.00000e+00
0079 -3.48633e-01  2.67867e+00  1.50879e+02  7.16928e-01  2.30900e-01  0.00000e+00  1.41047e+00  3.83629e+00  0.00000e+00
0080 -3.46680e-01  2.67548e+00  1.50576e+02  7.05107e-01  2.32175e-01  0.00000e+00  1.41047e+00  3.83341e+00  0.00000e+00
0081 -3.44727e-01  2.67607e+00  1.50633e+02  7.07331e-01  2.31208e-01  0.00000e+00  1.41047e+00  3.83272e+00  0.00000e+00
0082 -3.42773e-01  2.67935e+00  1.50946e+02  7.19869e-01  2.31845e-01  0.00000e+00  1.41047e+00  3.83903e+00  0.00000e+00
0083 -3.40820e-01  2.68250e+00  1.51242e+02  7.31284e-01  2.30794e-01  0.00000e+00  1.41047e+00  3.84207e+00  0.00000e+00
0084 -3.38867e-01  2.68234e+00  1.51225e+02  7.30947e-01  2.31606e-01  0.00000e+00  1.41047e+00  3.84327e+00  0.00000e+00
0085 -3.36914e-01  2.68077e+00  1.51076e+02  7.24762e-01  2.30906e-01  0.00000e+00  1.41047e+00  3.83960e+00  0.00000e+00
0086 -3.34961e-01  2.67817e+00  1.50829e+02  7.15197e-01  2.31776e-01  0.00000e+00  1.41047e+00  3.83701e+00  0.00000e+00
0087 -3.33008e-01  2.67801e+00  1.50813e+02  7.14407e-01  2.31265e-01  0.00000e+00  1.41047e+00  3.83575e+00  0.00000e+00
0088 -3.31055e-01  2.67867e+00  1.50878e+02  7.17121e-01  2.31740e-01  0.00000e+00  1.41047e+00  3.83774e+00  0.00000e+00
0089 -3.29102e-01  2.68051e+00  1.51055e+02  7.23991e-01  2.31040e-01  0.00000e+00  1.41047e+00  3.83938e+00  0.00000e+00
0090 -3.27148e-01  2.68094e+00  1.51095e+02  7.25719e-01  2.31544e-01  0.00000e+00  1.41047e+00  3.84101e+00  0.00000e+00
0091 -3.25195e-01  2.68069e+00  1.51068e+02  7.24548e-01  2.31072e-01  0.00000e+00  1.41047e+00  3.83975e+00  0.00000e+00
0092 -3.23242e-01  2.67949e+00  1.50955e+02  7.20161e-01  2.31610e-01  0.00000e+00  1.41047e+00  3.83884e+00  0.00000e+00
0093 -3.21289e-01  2.67892e+00  1.50903e+02  7.17987e-01  2.31253e-01  0.00000e+00  1.41047e+00  3.83726e+00  0.00000e+00
0094 -3.19336e-01  2.67900e+00  1.50912e+02  7.18444e-01  2.31653e-01  0.00000e+00  1.41047e+00  3.83812e+00  0.00000e+00
0095 -3.17383e-01  2.67969e+00  1.50976e+02  7.20926e-01  2.31179e-01  0.00000e+00  1.41047e+00  3.83834e+00  0.00000e+00
0096 -3.15430e-01  2.68025e+00  1.51028e+02  7.23050e-01  2.31502e-01  0.00000e+00  1.41047e+00  3.83977e+00  0.00000e+00
0097 -3.13477e-01  2.68026e+00  1.51027e+02  7.22923e-01  2.31206e-01  0.00000e+00  1.41047e+00  3.83927e+00  0.00000e+00
0098 -3.11523e-01  2.67994e+00  1.50996e+02  7.21701e-01  2.31502e-01  0.00000e+00  1.41047e+00  3.83929e+00  0.00000e+00
0099 -3.09570e-01  2.67948e+00  1.50953e+02  7.19980e-01  2.31249e-01  0.00000e+00  1.41047e+00  3.83812e+00  0.00000e+00
0100 -3.07617e-01  2.67940e+00  1.50948e+02  7.19879e-01  2.31563e-01  0.00000e+00  1.41047e+00  3.83857e+00  0.00000e+00
0101 -3.05664e-01  2.67955e+00  1.50964e+02  7.20458e-01  2.31266e-01  0.00000e+00  1.41047e+00  3.83831e+00  0.00000e+00
0102 -3.03711e-01  2.67989e+00  1.50995e+02  7.21723e-01  2.31492e-01  0.00000e+00  1.41047e+00  3.83922e+00  0.00000e+00
0103 -3.01758e-01  2.68000e+00  1.51004e+02  7.22018e-01  2.31270e-01  0.00000e+00  1.41047e+00  3.83900e+00  0.00000e+00
0104 -2.99805e-01  2.67993e+00  1.50997e+02  7.21760e-01  2.31472e-01  0.00000e+00  1.41047e+00  3.83925e+00  0.00000e+00
0105 -2.97852e-01  2.67971e+00  1.50977e+02  7.20946e-01  2.31254e-01  0.00000e+00  1.41047e+00  3.83854e+00  0.00000e+00
0106 -2.95898e-01  2.67959e+00  1.50965e+02  7.20540e-01  2.31469e-01  0.00000e+00  1.41047e+00  3.83870e+00  0.00000e+00
0107 -2.93945e-01  2.67962e+00  1.50968e+02  7.20632e-01  2.31314e-01  0.00000e+00  1.41047e+00  3.83847e+00  0.00000e+00
0108 -2.91992e-01  2.67974e+00  1.50979e+02  7.21078e-01  2.31461e-01  0.00000e+00  1.41047e+00  3.83890e+00  0.00000e+00
0109 -2.90039e-01  2.67987e+00  1.50990e+02  7.21453e-01  2.31306e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0110 -2.88086e-01  2.67985e+00  1.50988e+02  7.21437e-01  2.31463e-01  0.00000e+00  1.41047e+00  3.83907e+00  0.00000e+00
0111 -2.86133e-01  2.67978e+00  1.50983e+02  7.21212e-01  2.31298e-01  0.00000e+00  1.41047e+00  3.83870e+00  0.00000e+00
0112 -2.84180e-01  2.67968e+00  1.50974e+02  7.20899e-01  2.31443e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0113 -2.82227e-01  2.67967e+00  1.50975e+02  7.20877e-01  2.31339e-01  0.00000e+00  1.41047e+00  3.83863e+00  0.00000e+00
0114 -2.80273e-01  2.67969e+00  1.50977e+02  7.20982e-01  2.31430e-01  0.00000e+00  1.41047e+00  3.83883e+00  0.00000e+00
0115 -2.78320e-01  2.67977e+00  1.50984e+02  7.21237e-01  2.31307e-01  0.00000e+00  1.41047e+00  3.83873e+00  0.00000e+00
0116 -2.76367e-01  2.67979e+00  1.50984e+02  7.21291e-01  2.31421e-01  0.00000e+00  1.41047e+00  3.83894e+00  0.00000e+00
0117 -2.74414e-01  2.67979e+00  1.50984e+02  7.21246e-01  2.31341e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0118 -2.72461e-01  2.67974e+00  1.50980e+02  7.21086e-01  2.31430e-01  0.00000e+00  1.41047e+00  3.83888e+00  0.00000e+00
0119 -2.70508e-01  2.67973e+00  1.50979e+02  7.21019e-01  2.31353e-01  0.00000e+00  1.41047e+00  3.83872e+00  0.00000e+00
0120 -2.68555e-01  2.67973e+00  1.50979e+02  7.21032e-01  2.31424e-01  0.00000e+00  1.41047e+00  3.83883e+00  0.00000e+00
0121 -2.66602e-01  2.67976e+00  1.50981e+02  7.21122e-01  2.31333e-01  0.00000e+00  1.41047e+00  3.83872e+00  0.00000e+00
0122 -2.64648e-01  2.67977e+00  1.50982e+02  7.21180e-01  2.31416e-01  0.00000e+00  1.41047e+00  3.83887e+00  0.00000e+00
0123 -2.62695e-01  2.67976e+00  1.50982e+02  7.21170e-01  2.31360e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0124 -2.60742e-01  2.67974e+00  1.50981e+02  7.21112e-01  2.31400e-01  0.00000e+00  1.41047e+00  3.83883e+00  0.00000e+00
0125 -2.58789e-01  2.67972e+00  1.50979e+02  7.21059e-01  2.31344e-01  0.00000e+00  1.41047e+00  3.83871e+00  0.00000e+00
0126 -2.56836e-01  2.67973e+00  1.50979e+02  7.21052e-01  2.31411e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0127 -2.54883e-01  2.67975e+00  1.50979e+02  7.21076e-01  2.31367e-01  0.00000e+00  1.41047e+00  3.83876e+00  0.00000e+00
0128 -2.52930e-01  2.67977e+00  1.50980e+02  7.21120e-01  2.31412e-01  0.00000e+00  1.41047e+00  3.83885e+00  0.00000e+00
0129 -2.50977e-01  2.67977e+00  1.50981e+02  7.21142e-01  2.31363e-01  0.00000e+00  1.41047e+00  3.83877e+00  0.00000e+00
0130 -2.49023e-01  2.67975e+00  1.50981e+02  7.21135e-01  2.31391e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0131 -2.47070e-01  2.67975e+00  1.50980e+02  7.21126e-01  2.31345e-01  0.00000e+00  1.41047e+00  3.83874e+00  0.00000e+00
0132 -2.45117e-01  2.67974e+00  1.50980e+02  7.21128e-01  2.31396e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0133 -2.43164e-01  2.67975e+00  1.50980e+02  7.21137e-01  2.31368e-01  0.00000e+00  1.41047e+00  3.83877e+00  0.00000e+00
0134 -2.41211e-01  2.67975e+00  1.50981e+02  7.21154e-01  2.31390e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0135 -2.39258e-01  2.67975e+00  1.50981e+02  7.21165e-01  2.31365e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0136 -2.37305e-01  2.67975e+00  1.50981e+02  7.21161e-01  2.31399e-01  0.00000e+00  1.41047e+00  3.83884e+00  0.00000e+00
0137 -2.35352e-01  2.67975e+00  1.50981e+02  7.21141e-01  2.31371e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0138 -2.33398e-01  2.67976e+00  1.50980e+02  7.21115e-01  2.31399e-01  0.00000e+00  1.41047e+00  3.83883e+00  0.00000e+00
0139 -2.31445e-01  2.67977e+00  1.50980e+02  7.21104e-01  2.31374e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0140 -2.29492e-01  2.67977e+00  1.50980e+02  7.21100e-01  2.31385e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0141 -2.27539e-01  2.67976e+00  1.50981e+02  7.21099e-01  2.31359e-01  0.00000e+00  1.41047e+00  3.83877e+00  0.00000e+00
0142 -2.25586e-01  2.67974e+00  1.50980e+02  7.21099e-01  2.31386e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0143 -2.23633e-01  2.67973e+00  1.50980e+02  7.21097e-01  2.31373e-01  0.00000e+00  1.41047e+00  3.83878e+00  0.00000e+00
0144 -2.21680e-01  2.67973e+00  1.50980e+02  7.21094e-01  2.31392e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0145 -2.19727e-01  2.67974e+00  1.50980e+02  7.21096e-01  2.31381e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0146 -2.17773e-01  2.67974e+00  1.50980e+02  7.21103e-01  2.31394e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0147 -2.15820e-01  2.67974e+00  1.50980e+02  7.21113e-01  2.31374e-01  0.00000e+00  1.41047e+00  3.83878e+00  0.00000e+00
0148 -2.13867e-01  2.67975e+00  1.50980e+02  7.21122e-01  2.31389e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0149 -2.11914e-01  2.67975e+00  1.50980e+02  7.21129e-01  2.31374e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0150 -2.09961e-01  2.67976e+00  1.50980e+02  7.21133e-01  2.31377e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0151 -2.08008e-01  2.67976e+00  1.50980e+02  7.21135e-01  2.31367e-01  0.00000e+00  1.41047e+00  3.83878e+00  0.00000e+00
0152 -2.06055e-01  2.67976e+00  1.50980e+02  7.21136e-01  2.31386e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0153 -2.04102e-01  2.67975e+00  1.50980e+02  7.21136e-01  2.31381e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0154 -2.02148e-01  2.67974e+00  1.50980e+02  7.21134e-01  2.31390e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0155 -2.00195e-01  2.67974e+00  1.50980e+02  7.21128e-01  2.31380e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0156 -1.98242e-01  2.67974e+00  1.50980e+02  7.21119e-01  2.31384e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0157 -1.96289e-01  2.67974e+00  1.50980e+02  7.21110e-01  2.31376e-01  0.00000e+00  1.41047e+00  3.83878e+00  0.00000e+00
0158 -1.94336e-01  2.67975e+00  1.50980e+02  7.21102e-01  2.31388e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0159 -1.92383e-01  2.67975e+00  1.50980e+02  7.21097e-01  2.31380e-01  0.00000e+00  1.41047e+00  3.83879e+00  0.00000e+00
0160 -1.90430e-01  2.67976e+00  1.50980e+02  7.21096e-01  2.31382e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0161 -1.88477e-01  2.67976e+00  1.50980e+02  7.21098e-01  2.31381e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0162 -1.86523e-01  2.67976e+00  1.50980e+02  7.21103e-01  2.31393e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0163 -1.84570e-01  2.67976e+00  1.50981e+02  7.21109e-01  2.31389e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0164 -1.82617e-01  2.67975e+00  1.50981e+02  7.21118e-01  2.31389e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0165 -1.80664e-01  2.67975e+00  1.50981e+02  7.21130e-01  2.31377e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0166 -1.78711e-01  2.67974e+00  1.50981e+02  7.21138e-01  2.31377e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0167 -1.76758e-01  2.67975e+00  1.50981e+02  7.21145e-01  2.31376e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0168 -1.74805e-01  2.67975e+00  1.50981e+02  7.21150e-01  2.31384e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0169 -1.72852e-01  2.67976e+00  1.50981e+02  7.21149e-01  2.31380e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0170 -1.70898e-01  2.67976e+00  1.50981e+02  7.21145e-01  2.31382e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0171 -1.68945e-01  2.67975e+00  1.50980e+02  7.21139e-01  2.31382e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0172 -1.66992e-01  2.67975e+00  1.50980e+02  7.21130e-01  2.31388e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0173 -1.65039e-01  2.67975e+00  1.50980e+02  7.21120e-01  2.31386e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0174 -1.63086e-01  2.67975e+00  1.50980e+02  7.21110e-01  2.31389e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0175 -1.61133e-01  2.67975e+00  1.50980e+02  7.21101e-01  2.31383e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0176 -1.59180e-01  2.67974e+00  1.50980e+02  7.21095e-01  2.31382e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0177 -1.57227e-01  2.67975e+00  1.50980e+02  7.21090e-01  2.31382e-01  0.00000e+00  1.41047e+00  3.83880e+00  0.00000e+00
0178 -1.55273e-01  2.67975e+00  1.50980e+02  7.21088e-01  2.31389e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0179 -1.53320e-01  2.67976e+00  1.50980e+02  7.21090e-01  2.31390e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
0180 -1.51367e-01  2.67977e+00  1.50980e+02  7.21095e-01  2.31393e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0181 -1.49414e-01  2.67977e+00  1.50980e+02  7.21103e-01  2.31392e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0182 -1.47461e-01  2.67977e+00  1.50981e+02  7.21113e-01  2.31391e-01  0.00000e+00  1.41047e+00  3.83882e+00  0.00000e+00
0183 -1.45508e-01  2.67976e+00  1.50981e+02  7.21124e-01  2.31386e-01  0.00000e+00  1.41047e+00  3.83881e+00  0.00000e+00
