   1.7375195794921371E-002   3.2338485961851165E-005   3.5626590474964350E-007
   3.6680729431661209E-002   1.3597043793897113E-004   8.9885539781120279E-007
   5.5985733863335344E-002   2.8660458087205075E-004   1.7226211622496021E-006
   7.5289728437656342E-002   4.4950072006973314E-004   2.7381882579523674E-006
   9.4592385560113304E-002   5.8929308137653795E-004   3.7338310561450423E-006
  0.11389364923271843        6.7927791556231275E-004   4.4922876416811514E-006
  0.13319383098689230        7.0800477472645273E-004   4.8638276153641003E-006
  0.15249359385148109        6.8117170626502590E-004   4.8090610692017128E-006
  0.17179381253006909        6.1760695556765694E-004   4.4062777781321237E-006
  0.19109530447461745        5.3931516696417053E-004   3.8389214325626556E-006
  0.21039852577227269        4.5915692135786241E-004   3.3368680672262112E-006
  0.22970284046571549        3.7641994141649973E-004   3.0884248488451194E-006
  0.24900666966967441        2.8980041927118445E-004   3.1665120188224896E-006
  0.26830995409838421        2.2663968056818595E-004   3.4849711370643892E-006
  0.28761357367196005        2.5119867984204659E-004   3.9203217281041067E-006
  0.30691769577346084        3.5088959572823162E-004   4.3746256024754133E-006
  0.32622070208283049        4.5490094355219596E-004   4.7677160165990392E-006
  0.34552143639861177        5.2100992012409455E-004   5.0251924836815851E-006
  0.36482023315203954        5.3172264763120972E-004   5.1292307988777168E-006
  0.38411808939653130        4.9008802744970675E-004   5.1178163623571610E-006
  0.40341633162371893        4.2159682002734512E-004   5.0324008652760264E-006
  0.42271622941324982        3.7441090266562881E-004   4.9211247937751239E-006
  0.44201850325844616        3.9021258462985676E-004   4.8496013894317555E-006
  0.46132206219410304        4.5174737067659018E-004   4.8486000918858237E-006
  0.48062457216954907        5.1279724808928843E-004   4.9570065417796481E-006
  0.49992614543547642        5.4831613553073635E-004   5.1603608414346222E-006
  0.51922812208164970        5.5882334821101348E-004   5.4542568298143481E-006
  0.53853136559321579        5.5915852089798862E-004   5.7737991165624674E-006
  0.55783416542749298        5.6197288637413803E-004   6.0394542209919026E-006
  0.57713440213997458        5.6428208186354431E-004   6.2144406065412789E-006
  0.59643228153023253        5.5010865712039325E-004   6.3125247608545480E-006
  0.61572908921957892        5.0482218189475386E-004   6.4210029576942761E-006
  0.63502649513188703        4.2632428678565659E-004   6.5738619339849584E-006
  0.65432595976772856        3.2858235071398455E-004   6.7930685242554524E-006
  0.67362814600666621        2.4052416729878530E-004   7.0442619858507829E-006
  0.69293148081009281        1.9704780270738515E-004   7.3012405226445395E-006
  0.71223356520794512        2.0441164771536571E-004   7.5642915729316177E-006
  0.73153472735493663        2.3901610157285323E-004   7.8158461171623932E-006
  0.75083638400058950        2.9859175801922634E-004   8.0365424475363628E-006
  0.77013948098317320        3.9073026021062539E-004   8.2205676890086784E-006
  0.78944244537317909        5.0332256937864900E-004   8.3852034078709641E-006
  0.80874297607550805        6.0868290453550036E-004   8.5499704131518641E-006
  0.82804114985114396        6.7904110067555027E-004   8.7305432523403000E-006
  0.84733817515938437        6.9642087065113149E-004   8.9369712033507267E-006
  0.86663566170308137        6.5747789948484810E-004   9.2067585506276415E-006
  0.88593505891909596        5.7440585643435903E-004   9.5640301780012200E-006
  0.90523711249516614        4.7178608864352901E-004   1.0018294956335111E-005
  0.92454057709157556        3.7844403004448786E-004   1.0543673647583852E-005
  0.94384297389397287        3.1323529795456389E-004   1.1095029485924659E-005
  0.96314434675927441        2.7447014846402213E-004   1.1617989510828108E-005
  0.98244600533052773        2.5526678838536045E-004   1.2078463762786934E-005
   1.0017490147619184        2.6718712517927510E-004   1.2483214057526850E-005
   1.0210523984111344        3.2195850815868707E-004   1.2881879912798818E-005
   1.0403537264863201        4.0093696677256891E-004   1.3327510304319371E-005
   1.0596527295072924        4.7300436385549317E-004   1.3841603601069700E-005
   1.0789503994544825        5.1734608909413183E-004   1.4385154685551459E-005
   1.0982481816788181        5.3047316201436010E-004   1.4925436647387300E-005
   1.1175474824432590        5.2580063033039930E-004   1.5494315706774262E-005
   1.1368491927476641        5.2456692062131276E-004   1.6142704933305975E-005
   1.1561527408524146        5.3773104356732808E-004   1.6824860707544903E-005
   1.1754556534363791        5.5532284958491687E-004   1.7524046981866687E-005
   1.1947573535918303        5.5810909373112366E-004   1.8187994438810236E-005
   1.2140589538369928        5.3636928684026961E-004   1.8798984550691163E-005
   1.2333616518288157        4.9945208442241269E-004   1.9400937677829595E-005
   1.2526653205439999        4.7269398158313270E-004   2.0036478748522253E-005
   1.2719675835899313        4.7717062485242334E-004   2.0717649807970092E-005
   1.2912675429361502        5.0559502828228619E-004   2.1437887369421542E-005
   1.3105659396286111        5.3037060611973508E-004   2.2189748841130737E-005
   1.3298640746611317        5.2990995268429296E-004   2.2980686394934262E-005
   1.3491633366196802        5.0090877531331279E-004   2.3824784640019798E-005
   1.3684647398792558        4.5753610328791021E-004   2.4727083510928257E-005
   1.3877682143062344        4.2266134248549690E-004   2.5662060833712860E-005
   1.4070716181193754        4.1159555106127171E-004   2.6585334589592059E-005
   1.4263737492197104        4.2140164022836236E-004   2.7466906630678604E-005
   1.4456754552749438        4.4263906847632974E-004   2.8313839837247250E-005
   1.4649779291123484        4.7550702956212473E-004   2.9141689660301338E-005
   1.4842816403770389        5.2698447704841258E-004   2.9962074455103187E-005
   1.5035848094887094        5.9532625296421075E-004   3.0793165840830694E-005
   1.5228858860165151        6.6402562866757573E-004   3.1637232426144807E-005
   1.5421852504790741        7.1092398976319959E-004   3.2509012406787305E-005
   1.5614839817469135        7.1985521388148147E-004   3.3442451329494566E-005
   1.5807833773609312        6.8736834586966022E-004   3.4448464410354471E-005
   1.6000845186797270        6.2430951092474227E-004   3.5526978767681702E-005
   1.6193877707769244        5.5243500632880162E-004   3.6658769461255983E-005
   1.6386915563057296        4.9487136889831231E-004   3.7804894832249835E-005
   1.6579941709150956        4.6243638624551039E-004   3.8954143586405949E-005
   1.6772960653690174        4.4976823542855720E-004   4.0092649260254556E-005
   1.6965983679600820        4.5010729086392257E-004   4.1229857909456218E-005
   1.7159018996020410        4.6837287224789603E-004   4.2362286506131013E-005
   1.7352057030161037        5.1329500212139148E-004   4.3499857815666615E-005
   1.7545078306387303        5.8005360826990772E-004   4.4642552065282354E-005
   1.7738082264770207        6.4934508021025278E-004   4.5780170812044839E-005
   1.7931077662020427        7.0115297821070279E-004   4.6930471849826131E-005
   1.8124076126217130        7.2557913333740379E-004   4.8102455572311518E-005
   1.8317088097679748        7.2567676380209988E-004   4.9297582082900535E-005
   1.8510119033072585        7.1331002122449415E-004   5.0507778643400797E-005
   1.8703160655609437        6.9985773983507224E-004   5.1760006262987158E-005
   1.8896194353563056        6.8786071540632673E-004   5.3050641146665221E-005
   1.9089219144824527        6.7206596562893045E-004   5.4377084223022875E-005
   1.9282243669271395        6.4957561618048923E-004   5.5735640531384302E-005
   1.9475276847770016        6.2882777726404944E-004   5.7117286379566541E-005
   1.9668319288663729        6.2717770518480283E-004   5.8511942733309111E-005
   1.9861353733463780        6.5466654689375818E-004   5.9916948668823815E-005
   2.0054371690993169        7.0060130857508315E-004   6.1331528551829081E-005
   2.0247378155755431        7.4176759134754315E-004   6.2762484928682502E-005
   2.0440382507160804        7.6014908114705425E-004   6.4220522440617493E-005
   2.0633394812673163        7.5269859697203452E-004   6.5718867676210039E-005
   2.0826422263253499        7.3117812124956125E-004   6.7257094871613437E-005
   2.1019464163742483        7.1389692367511892E-004   6.8842712802797706E-005
   2.1212504740841327        7.1273137024691004E-004   7.0466335369551343E-005
   2.1405535657606376        7.2595681143174226E-004   7.2117082360774573E-005
   2.1598562357892055        7.4501185431147655E-004   7.3792318873237020E-005
   2.1791592978831931        7.6601123042358791E-004   7.5488900291470720E-005
   2.1984633467253847        7.9259278286274127E-004   7.7196274111092627E-005
   2.2177678530157423        8.2841543323333006E-004   7.8914098759837165E-005
   2.2370712844046543        8.6860538251331383E-004   8.0642078693731834E-005
   2.2563734074054254        9.0022016370193739E-004   8.2374923830187758E-005
   2.2756747289742982        9.1095195203761824E-004   8.4133236191711984E-005
   2.2949760214964665        8.9769306665242411E-004   8.5935433916940759E-005
   2.3142780991784031        8.6923408413359970E-004   8.7807887142138540E-005
   2.3335815315571997        8.4150643807090529E-004   8.9759747489986201E-005
   2.3528859309236734        8.2724463006069392E-004   9.1792373250083135E-005
