 
    0.834E-02    0.775E+00    0.923E+04
    0.168E-01    0.423E+00    0.623E+04
    0.251E-01    0.369E+00    0.586E+04
    0.336E-01    0.358E+00    0.594E+04
    0.420E-01    0.325E+00    0.531E+04
    0.504E-01    0.292E+00    0.442E+04
    0.588E-01    0.253E+00    0.391E+04
    0.672E-01    0.246E+00    0.384E+04
    0.756E-01    0.248E+00    0.390E+04
    0.841E-01    0.244E+00    0.378E+04
    0.924E-01    0.232E+00    0.351E+04
    0.101E+00    0.217E+00    0.329E+04
    0.109E+00    0.210E+00    0.321E+04
    0.118E+00    0.208E+00    0.317E+04
    0.126E+00    0.203E+00    0.307E+04
    0.135E+00    0.195E+00    0.293E+04
    0.143E+00    0.186E+00    0.280E+04
    0.152E+00    0.180E+00    0.271E+04
    0.160E+00    0.176E+00    0.263E+04
    0.168E+00    0.170E+00    0.255E+04
    0.177E+00    0.165E+00    0.245E+04
    0.185E+00    0.159E+00    0.235E+04
    0.194E+00    0.154E+00    0.227E+04
    0.202E+00    0.149E+00    0.220E+04
    0.211E+00    0.145E+00    0.213E+04
    0.219E+00    0.140E+00    0.205E+04
    0.227E+00    0.135E+00    0.197E+04
    0.236E+00    0.131E+00    0.190E+04
    0.244E+00    0.127E+00    0.184E+04
    0.253E+00    0.123E+00    0.177E+04
    0.261E+00    0.119E+00    0.171E+04
    0.270E+00    0.115E+00    0.164E+04
    0.278E+00    0.112E+00    0.158E+04
    0.286E+00    0.108E+00    0.152E+04
    0.295E+00    0.105E+00    0.146E+04
    0.303E+00    0.101E+00    0.140E+04
    0.312E+00    0.983E-01    0.135E+04
    0.320E+00    0.952E-01    0.129E+04
    0.329E+00    0.924E-01    0.124E+04
    0.337E+00    0.896E-01    0.118E+04
    0.346E+00    0.870E-01    0.113E+04
    0.354E+00    0.845E-01    0.108E+04
    0.362E+00    0.822E-01    0.104E+04
    0.371E+00    0.800E-01    0.991E+03
    0.379E+00    0.778E-01    0.946E+03
    0.388E+00    0.758E-01    0.904E+03
    0.396E+00    0.739E-01    0.863E+03
    0.404E+00    0.721E-01    0.825E+03
    0.413E+00    0.704E-01    0.788E+03
    0.421E+00    0.687E-01    0.752E+03
    0.430E+00    0.672E-01    0.719E+03
    0.438E+00    0.657E-01    0.687E+03
    0.447E+00    0.643E-01    0.658E+03
    0.455E+00    0.630E-01    0.630E+03
    0.464E+00    0.617E-01    0.603E+03
    0.472E+00    0.605E-01    0.579E+03
    0.480E+00    0.594E-01    0.555E+03
    0.489E+00    0.583E-01    0.534E+03
    0.497E+00    0.573E-01    0.513E+03
    0.506E+00    0.564E-01    0.495E+03
    0.514E+00    0.555E-01    0.477E+03
    0.522E+00    0.547E-01    0.461E+03
